,root,expiry,strike,optiontype,mid_price,bid_size,bid_price,ask_size,ask_price,open_interest,mark_price,exchange_time,ttm,mat_id
4855,SPXW,2024-05-24,4855,P,0.0,0,0.0,2099,0.05,711,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4860,SPXW,2024-05-24,4860,C,0.0,1,434.9,40,450.1,2,442.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4860,SPXW,2024-05-24,4860,P,0.0,0,0.0,1998,0.05,311,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4865,SPXW,2024-05-24,4865,C,0.0,1,429.9,40,445.1,0,437.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4865,SPXW,2024-05-24,4865,P,0.0,0,0.0,1673,0.05,129,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4870,SPXW,2024-05-24,4870,C,0.0,1,424.9,40,440.1,1,432.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4870,SPXW,2024-05-24,4870,P,0.0,0,0.0,1949,0.05,1207,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4875,SPXW,2024-05-24,4875,C,0.0,1,419.9,40,435.1,163,427.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4875,SPXW,2024-05-24,4875,P,0.0,0,0.0,2099,0.05,731,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4880,SPXW,2024-05-24,4880,C,0.0,1,414.9,40,430.1,2,422.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4880,SPXW,2024-05-24,4880,P,0.0,0,0.0,2049,0.05,1027,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4885,SPXW,2024-05-24,4885,C,0.0,1,409.9,40,425.1,10,417.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4885,SPXW,2024-05-24,4885,P,0.0,0,0.0,1673,0.05,263,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4890,SPXW,2024-05-24,4890,C,0.0,1,404.9,40,420.1,6,412.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4890,SPXW,2024-05-24,4890,P,0.0,0,0.0,1999,0.05,1776,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4895,SPXW,2024-05-24,4895,C,0.0,1,399.9,40,415.1,0,407.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4895,SPXW,2024-05-24,4895,P,0.0,0,0.0,1672,0.05,176,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4900,SPXW,2024-05-24,4900,C,0.0,1,394.9,40,410.1,180,402.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4900,SPXW,2024-05-24,4900,P,0.0,0,0.0,2088,0.05,4434,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4905,SPXW,2024-05-24,4905,C,0.0,1,389.9,40,405.1,53,397.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4905,SPXW,2024-05-24,4905,P,0.0,0,0.0,1949,0.05,698,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4910,SPXW,2024-05-24,4910,C,0.0,1,384.9,40,400.1,6,392.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4910,SPXW,2024-05-24,4910,P,0.0,0,0.0,1849,0.05,326,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4915,SPXW,2024-05-24,4915,C,0.0,1,379.9,40,395.1,7,387.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4915,SPXW,2024-05-24,4915,P,0.0,0,0.0,1197,0.05,311,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4920,SPXW,2024-05-24,4920,C,0.0,1,374.9,40,390.1,13,382.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4920,SPXW,2024-05-24,4920,P,0.0,0,0.0,1799,0.05,319,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4925,SPXW,2024-05-24,4925,C,0.0,1,369.9,40,385.1,20,377.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4925,SPXW,2024-05-24,4925,P,0.0,0,0.0,1808,0.05,5100,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4930,SPXW,2024-05-24,4930,C,0.0,1,364.9,40,380.1,72,372.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4930,SPXW,2024-05-24,4930,P,0.0,0,0.0,2350,0.05,347,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4935,SPXW,2024-05-24,4935,C,0.0,1,359.9,40,375.1,49,367.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4935,SPXW,2024-05-24,4935,P,0.0,0,0.0,1751,0.05,439,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4940,SPXW,2024-05-24,4940,C,0.0,1,354.9,40,370.1,82,362.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4940,SPXW,2024-05-24,4940,P,0.0,0,0.0,1749,0.05,2784,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4945,SPXW,2024-05-24,4945,C,0.0,1,349.9,40,365.1,21,357.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4945,SPXW,2024-05-24,4945,P,0.0,0,0.0,1699,0.05,378,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4950,SPXW,2024-05-24,4950,C,0.0,1,344.9,40,360.1,154,352.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4950,SPXW,2024-05-24,4950,P,0.0,0,0.0,1799,0.05,4842,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4955,SPXW,2024-05-24,4955,C,0.0,1,339.9,40,355.1,25,347.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4955,SPXW,2024-05-24,4955,P,0.0,0,0.0,1636,0.05,947,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4960,SPXW,2024-05-24,4960,C,0.0,1,334.9,40,350.1,215,342.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4960,SPXW,2024-05-24,4960,P,0.0,0,0.0,1536,0.05,482,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4965,SPXW,2024-05-24,4965,C,0.0,1,329.9,40,345.1,42,337.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4965,SPXW,2024-05-24,4965,P,0.0,0,0.0,1586,0.05,633,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4970,SPXW,2024-05-24,4970,C,0.0,1,324.9,40,340.1,51,332.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4970,SPXW,2024-05-24,4970,P,0.0,0,0.0,1615,0.05,869,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4975,SPXW,2024-05-24,4975,C,0.0,1,319.9,40,335.1,91,327.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4975,SPXW,2024-05-24,4975,P,0.0,0,0.0,1516,0.05,988,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4980,SPXW,2024-05-24,4980,C,0.0,1,314.9,40,330.1,139,322.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4980,SPXW,2024-05-24,4980,P,0.0,0,0.0,1440,0.05,450,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4985,SPXW,2024-05-24,4985,C,0.0,1,309.9,40,325.1,33,317.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4985,SPXW,2024-05-24,4985,P,0.0,0,0.0,1536,0.05,365,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4990,SPXW,2024-05-24,4990,C,0.0,1,304.9,40,320.1,90,312.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4990,SPXW,2024-05-24,4990,P,0.0,0,0.0,1487,0.05,538,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4995,SPXW,2024-05-24,4995,C,0.0,1,299.9,40,315.1,62,307.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
4995,SPXW,2024-05-24,4995,P,0.0,0,0.0,1386,0.05,1011,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5000,SPXW,2024-05-24,5000,C,0.0,1,294.9,40,310.1,9162,302.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5000,SPXW,2024-05-24,5000,P,0.0,0,0.0,1389,0.05,16519,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5005,SPXW,2024-05-24,5005,C,0.0,1,289.9,40,305.1,56,297.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5005,SPXW,2024-05-24,5005,P,0.0,0,0.0,1338,0.05,374,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5010,SPXW,2024-05-24,5010,C,0.0,1,284.9,40,300.1,84,292.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5010,SPXW,2024-05-24,5010,P,0.0,0,0.0,1422,0.05,769,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5015,SPXW,2024-05-24,5015,C,0.0,1,279.9,40,295.1,62,287.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5015,SPXW,2024-05-24,5015,P,0.0,0,0.0,1296,0.05,1722,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5020,SPXW,2024-05-24,5020,C,0.0,1,274.9,40,290.1,188,282.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5020,SPXW,2024-05-24,5020,P,0.0,0,0.0,1286,0.05,675,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5025,SPXW,2024-05-24,5025,C,0.0,1,269.9,40,285.1,142,277.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5025,SPXW,2024-05-24,5025,P,0.0,0,0.0,1535,0.05,5586,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5030,SPXW,2024-05-24,5030,C,0.0,1,264.9,40,280.1,162,272.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5030,SPXW,2024-05-24,5030,P,0.0,0,0.0,1131,0.05,540,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5035,SPXW,2024-05-24,5035,C,0.0,1,259.9,40,275.1,158,267.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5035,SPXW,2024-05-24,5035,P,0.0,0,0.0,961,0.05,752,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5040,SPXW,2024-05-24,5040,C,0.0,1,254.9,40,270.1,103,262.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5040,SPXW,2024-05-24,5040,P,0.0,0,0.0,945,0.05,662,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5045,SPXW,2024-05-24,5045,C,0.0,13,243.6,40,265.1,83,254.35000000000002,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5045,SPXW,2024-05-24,5045,P,0.0,0,0.0,1129,0.05,931,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5050,SPXW,2024-05-24,5050,C,0.0,1,244.9,40,260.1,362,252.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5050,SPXW,2024-05-24,5050,P,0.0,0,0.0,882,0.05,7951,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5055,SPXW,2024-05-24,5055,C,0.0,1,239.9,40,255.1,183,247.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5055,SPXW,2024-05-24,5055,P,0.0,0,0.0,853,0.05,1452,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5060,SPXW,2024-05-24,5060,C,0.0,1,234.9,40,250.1,160,242.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5060,SPXW,2024-05-24,5060,P,0.0,0,0.0,941,0.05,1933,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5065,SPXW,2024-05-24,5065,C,0.0,1,229.9,40,245.1,128,237.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5065,SPXW,2024-05-24,5065,P,0.0,0,0.0,859,0.05,650,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5070,SPXW,2024-05-24,5070,C,0.0,1,224.9,1,242.5,222,233.7,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5070,SPXW,2024-05-24,5070,P,0.0,0,0.0,852,0.05,1458,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5075,SPXW,2024-05-24,5075,C,0.0,1,219.9,40,234.4,394,227.15,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5075,SPXW,2024-05-24,5075,P,0.0,0,0.0,891,0.05,2057,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5080,SPXW,2024-05-24,5080,C,0.0,1,214.9,1,232.2,192,223.55,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5080,SPXW,2024-05-24,5080,P,0.0,0,0.0,477,0.05,1421,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5085,SPXW,2024-05-24,5085,C,0.0,1,209.9,1,227.6,130,218.75,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5085,SPXW,2024-05-24,5085,P,0.0,0,0.0,396,0.05,1577,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5090,SPXW,2024-05-24,5090,C,0.0,1,207.9,1,220.0,126,213.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5090,SPXW,2024-05-24,5090,P,0.0,0,0.0,411,0.05,1265,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5095,SPXW,2024-05-24,5095,C,0.0,1,202.9,1,215.0,123,208.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5095,SPXW,2024-05-24,5095,P,0.0,0,0.0,373,0.05,577,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5100,SPXW,2024-05-24,5100,C,0.0,1,197.9,40,209.7,599,203.8,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5100,SPXW,2024-05-24,5100,P,0.0,0,0.0,901,0.05,10317,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5105,SPXW,2024-05-24,5105,C,0.0,1,192.9,40,204.7,379,198.8,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5105,SPXW,2024-05-24,5105,P,0.0,0,0.0,363,0.05,700,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5110,SPXW,2024-05-24,5110,C,0.0,1,187.9,40,199.7,305,193.8,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5110,SPXW,2024-05-24,5110,P,0.0,0,0.0,380,0.05,1745,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5115,SPXW,2024-05-24,5115,C,0.0,1,182.9,1,195.0,185,188.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5115,SPXW,2024-05-24,5115,P,0.0,0,0.0,731,0.05,673,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5120,SPXW,2024-05-24,5120,C,0.0,1,177.9,1,190.0,382,183.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5120,SPXW,2024-05-24,5120,P,0.0,0,0.0,732,0.05,1313,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5125,SPXW,2024-05-24,5125,C,0.0,1,172.9,1,185.0,279,178.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5125,SPXW,2024-05-24,5125,P,0.0,0,0.0,876,0.05,4898,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5130,SPXW,2024-05-24,5130,C,0.0,1,167.9,1,180.0,408,173.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5130,SPXW,2024-05-24,5130,P,0.0,0,0.0,318,0.05,1519,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5135,SPXW,2024-05-24,5135,C,0.0,1,162.9,1,175.0,198,168.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5135,SPXW,2024-05-24,5135,P,0.0,0,0.0,292,0.05,3970,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5140,SPXW,2024-05-24,5140,C,0.0,1,157.9,1,170.0,436,163.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5140,SPXW,2024-05-24,5140,P,0.0,0,0.0,537,0.05,1399,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5145,SPXW,2024-05-24,5145,C,0.0,1,152.9,1,165.0,323,158.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5145,SPXW,2024-05-24,5145,P,0.0,0,0.0,514,0.05,1334,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5150,SPXW,2024-05-24,5150,C,0.0,1,147.9,1,160.0,2126,153.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5150,SPXW,2024-05-24,5150,P,0.0,0,0.0,440,0.05,5291,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5155,SPXW,2024-05-24,5155,C,0.0,1,142.9,1,155.0,205,148.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5155,SPXW,2024-05-24,5155,P,0.0,0,0.0,489,0.05,4038,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5160,SPXW,2024-05-24,5160,C,0.0,1,137.9,1,150.0,472,143.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5160,SPXW,2024-05-24,5160,P,0.0,0,0.0,274,0.05,7753,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5165,SPXW,2024-05-24,5165,C,0.0,1,132.9,1,145.0,195,138.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5165,SPXW,2024-05-24,5165,P,0.0,0,0.0,417,0.05,1635,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5170,SPXW,2024-05-24,5170,C,0.0,1,127.9,1,140.0,701,133.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5170,SPXW,2024-05-24,5170,P,0.0,0,0.0,413,0.05,4314,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5175,SPXW,2024-05-24,5175,C,0.0,1,122.9,1,135.0,3193,128.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5175,SPXW,2024-05-24,5175,P,0.0,0,0.0,356,0.05,6318,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5180,SPXW,2024-05-24,5180,C,0.0,1,117.9,5,125.9,409,121.9,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5180,SPXW,2024-05-24,5180,P,0.0,0,0.0,216,0.05,4047,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5185,SPXW,2024-05-24,5185,C,117.66,1,112.9,40,124.7,267,118.80000000000001,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5185,SPXW,2024-05-24,5185,P,0.0,0,0.0,233,0.05,3457,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5190,SPXW,2024-05-24,5190,C,0.0,1,107.9,1,120.0,842,113.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5190,SPXW,2024-05-24,5190,P,0.0,0,0.0,227,0.05,7288,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5195,SPXW,2024-05-24,5195,C,0.0,1,105.2,1,112.7,292,108.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5195,SPXW,2024-05-24,5195,P,0.0,0,0.0,217,0.05,2178,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5200,SPXW,2024-05-24,5200,C,0.0,1,100.2,1,107.7,2612,103.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5200,SPXW,2024-05-24,5200,P,0.0,0,0.0,418,0.05,18366,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5205,SPXW,2024-05-24,5205,C,0.0,1,95.2,1,102.7,189,98.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5205,SPXW,2024-05-24,5205,P,0.0,0,0.0,97,0.05,3009,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5210,SPXW,2024-05-24,5210,C,0.0,1,90.2,1,97.7,247,93.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5210,SPXW,2024-05-24,5210,P,0.0,0,0.0,99,0.05,3519,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5215,SPXW,2024-05-24,5215,C,0.0,1,85.2,1,92.7,260,88.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5215,SPXW,2024-05-24,5215,P,0.0,0,0.0,149,0.05,3135,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5220,SPXW,2024-05-24,5220,C,0.0,1,80.2,1,87.7,438,83.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5220,SPXW,2024-05-24,5220,P,0.0,0,0.0,194,0.05,4642,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5225,SPXW,2024-05-24,5225,C,0.0,1,75.2,1,82.7,1175,78.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5225,SPXW,2024-05-24,5225,P,0.0,0,0.0,191,0.05,4475,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5230,SPXW,2024-05-24,5230,C,0.0,1,70.2,1,77.7,483,73.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5230,SPXW,2024-05-24,5230,P,0.0,0,0.0,171,0.05,3849,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5235,SPXW,2024-05-24,5235,C,0.0,1,65.2,1,72.7,337,68.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5235,SPXW,2024-05-24,5235,P,0.0,0,0.0,206,0.05,5646,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5240,SPXW,2024-05-24,5240,C,62.07,1,60.2,1,67.7,788,63.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5240,SPXW,2024-05-24,5240,P,0.0,0,0.0,70,0.05,6092,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5245,SPXW,2024-05-24,5245,C,0.0,5,55.6,6,62.7,404,59.150000000000006,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5245,SPXW,2024-05-24,5245,P,0.0,0,0.0,140,0.05,2890,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5250,SPXW,2024-05-24,5250,C,0.0,5,50.6,6,57.7,5539,54.150000000000006,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5250,SPXW,2024-05-24,5250,P,0.0,0,0.0,859,0.05,10922,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5255,SPXW,2024-05-24,5255,C,0.0,5,45.6,6,52.7,231,49.150000000000006,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5255,SPXW,2024-05-24,5255,P,0.0,0,0.0,338,0.05,2941,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5260,SPXW,2024-05-24,5260,C,43.87,5,40.6,6,47.7,1252,44.150000000000006,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5260,SPXW,2024-05-24,5260,P,0.05,0,0.0,122,0.05,3463,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5265,SPXW,2024-05-24,5265,C,38.52,5,35.6,6,42.7,776,39.150000000000006,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5265,SPXW,2024-05-24,5265,P,0.0,0,0.0,206,0.05,3209,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5270,SPXW,2024-05-24,5270,C,0.0,5,30.6,6,37.7,2238,34.150000000000006,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5270,SPXW,2024-05-24,5270,P,0.0,0,0.0,298,0.05,3324,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5275,SPXW,2024-05-24,5275,C,27.48,5,25.6,6,32.7,3142,29.150000000000002,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5275,SPXW,2024-05-24,5275,P,0.05,0,0.0,162,0.05,4205,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5280,SPXW,2024-05-24,5280,C,24.3,1,22.5,6,27.7,1229,25.1,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5280,SPXW,2024-05-24,5280,P,0.05,0,0.0,263,0.05,3037,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5285,SPXW,2024-05-24,5285,C,19.0,5,15.6,1,20.0,1134,17.8,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5285,SPXW,2024-05-24,5285,P,0.05,0,0.0,241,0.05,1888,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5290,SPXW,2024-05-24,5290,C,13.5,5,13.0,5,16.9,2356,14.95,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5290,SPXW,2024-05-24,5290,P,0.05,0,0.0,739,0.05,3807,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5295,SPXW,2024-05-24,5295,C,9.0,3,9.0,4,10.0,3569,9.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5295,SPXW,2024-05-24,5295,P,0.05,0,0.0,357,0.05,1717,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5300,SPXW,2024-05-24,5300,C,4.0,22,4.0,1,4.4,9562,4.2,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5300,SPXW,2024-05-24,5300,P,0.05,0,0.0,231,0.05,7898,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5305,SPXW,2024-05-24,5305,C,0.45,106,0.45,6,0.55,1739,0.5,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5305,SPXW,2024-05-24,5305,P,1.47,2,1.0,1,1.85,980,1.425,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5310,SPXW,2024-05-24,5310,C,0.05,0,0.0,360,0.05,2452,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5310,SPXW,2024-05-24,5310,P,6.27,25,5.5,5,7.6,1576,6.55,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5315,SPXW,2024-05-24,5315,C,0.05,0,0.0,368,0.05,1673,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5315,SPXW,2024-05-24,5315,P,8.3,113,9.0,5,13.9,1036,11.45,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5320,SPXW,2024-05-24,5320,C,0.05,0,0.0,239,0.05,3965,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5320,SPXW,2024-05-24,5320,P,15.0,6,12.3,1,16.0,1448,14.15,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5325,SPXW,2024-05-24,5325,C,0.0,0,0.0,114,0.05,5115,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5325,SPXW,2024-05-24,5325,P,0.0,6,17.3,5,23.9,1996,20.6,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5330,SPXW,2024-05-24,5330,C,0.0,0,0.0,863,0.05,3947,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5330,SPXW,2024-05-24,5330,P,0.0,6,22.3,5,28.9,901,25.6,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5335,SPXW,2024-05-24,5335,C,0.05,0,0.0,516,0.05,4743,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5335,SPXW,2024-05-24,5335,P,0.0,6,27.3,5,33.9,814,30.6,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5340,SPXW,2024-05-24,5340,C,0.0,0,0.0,653,0.05,2164,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5340,SPXW,2024-05-24,5340,P,0.0,6,32.3,5,38.9,603,35.599999999999994,2024-05-24 16:00:00,0.00045662100456621003,24May2024
5345,SPXW,2024-05-24,5345,C,0.0,0,0.0,803,0.05,2752,0.025,2024-05-24 16:00:00,0.00045662100456621003,24May2024
